FREQ;GEO;UNIT;OBJECTIV\TIME_PERIOD,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;MT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.004 ,0.004 ,0.004 ,0.003 ,0.003 ,0.003 ,0.004 ,0.014 ,0.017 
A;RO;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ15,0.062 ,0.118 ,0.11 ,0.133 ,0.073 ,0.054 ,0.074 ,0.084 ,0.094 ,0.114 ,0.172 ,0.085 ,0.071 ,0.077 ,0.084 ,0.066 ,0.073 ,0.053 
A;BE;PC_GDP;OBJ15,0.053 ,0.058 ,0.055 ,0.071 ,0.059 ,0.048 ,0.059 ,0.124 ,0.152 ,0.248 ,0.242 ,0.098 ,0.109 ,0.093 ,0.107 ,0.221 ,0.18 ,0.186 
A;BG;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0.006 ,0.025 ,0.015 ,0.032 ,0.006 ,0.004 ,0.004 ,0.001 ,0.011 ,0.013 ,0.006 ,0.003 
A;CY;PC_GDP;OBJ15,0.008 ,0.01 ,0.013 ,0.004 ,0.022 ,0.025 ,0.022 ,0.013 ,0.005 ,0.002 ,0.009 ,0.003 ,0.007 ,0.008 ,0.01 ,0.006 ,0.003 ,0.002 
A;CZ;PC_GDP;OBJ15,0.036 ,0.037 ,0.051 ,0.045 ,0.057 ,0.094 ,0.126 ,0.132 ,0.13 ,0.152 ,0.165 ,0.176 ,0.168 ,0.165 ,0.154 ,0.156 ,0.137 ,0.168 
A;DE;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ15,0.005 ,0.008 ,0.018 ,0.022 ,0.018 ,0.028 ,0.022 ,0.016 ,0.02 ,0.008 ,0.004 ,0.004 ,0.001 ,0.005 ,0.081 ,0.061 ,0.037 ,0.035 
A;EL;PC_GDP;OBJ15,0 ,0 ,0.001 ,0.002 ,0.004 ,0.004 ,0.003 ,0.004 ,0.006 ,0.004 ,0.001 ,0.001 ,0.002 ,0.004 ,0.031 ,0.022 ,0.046 ,0.002 
A;ES;PC_GDP;OBJ15,0.046 ,0.045 ,0.048 ,0.046 ,0.048 ,0.034 ,0.042 ,0.065 ,0.084 ,0.136 ,0.106 ,0.089 ,0.073 ,0.061 ,0.044 ,0.031 ,0.026 ,0.028 
A;EU28;PC_GDP;OBJ15,0.046 ,0.05 ,0.052 ,0.053 ,0.047 ,0.048 ,0.054 ,0.061 ,0.069 ,0.088 ,0.084 ,0.076 ,0.07 ,0.068 ,0.066 ,0.059 ,0.063 ,0.058 
A;FI;PC_GDP;OBJ15,0.094 ,0.099 ,0.101 ,0.094 ,0.091 ,0.092 ,0.093 ,0.088 ,0.131 ,0.134 ,0.128 ,0.14 ,0.115 ,0.127 ,0.116 ,0.095 ,0.064 ,0.062 
A;FR;PC_GDP;OBJ15,0.046 ,0.045 ,0.046 ,0.056 ,0.049 ,0.066 ,0.082 ,0.091 ,0.089 ,0.11 ,0.094 ,0.103 ,0.101 ,0.075 ,0.086 ,0.042 ,0.035 ,0.035 
A;HR;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.036 ,0.041 ,0 ,0.001 ,0.002 
A;HU;PC_GDP;OBJ15,0.014 ,0.051 ,0.033 ,0.007 ,0.016 ,0.048 ,0.067 ,0.007 ,0.069 ,0.1 ,0.03 ,0.053 ,0.163 ,0.295 ,0.007 ,0.01 ,0.226 ,0.355 
A;IE;PC_GDP;OBJ15,0.004 ,0.019 ,0.027 ,0.033 ,0.024 ,0.025 ,0.037 ,0.064 ,0.055 ,0.087 ,0.142 ,0.074 ,0.054 ,0.058 ,0.047 ,0.018 ,0.026 ,0.028 
A;IT;PC_GDP;OBJ15,0.064 ,0.056 ,0.041 ,0.063 ,0.045 ,0.059 ,0.048 ,0.035 ,0.056 ,0.056 ,0.034 ,0.03 ,0.047 ,0.041 ,0.046 ,0.052 ,0.061 ,0.032 
A;LT;PC_GDP;OBJ15,0.001 ,0.005 ,0.002 ,0.002 ,0.003 ,0.011 ,0.024 ,0 ,0 ,0.016 ,0.041 ,0.025 ,0.031 ,0.025 ,0.014 ,0.034 ,0.009 ,0.027 
A;LU;PC_GDP;OBJ15,0.035 ,0.032 ,0.02 ,0.029 ,0.029 ,0.038 ,0.039 ,0.047 ,0.051 ,0.16 ,0.106 ,0.062 ,0.095 ,0.168 ,0.086 ,0.055 ,0.059 ,0.062 
A;LV;PC_GDP;OBJ15,0.027 ,0.031 ,0.029 ,0.063 ,0 ,0 ,0 ,0.002 ,0.003 ,0.001 ,0.002 ,0.004 ,0.004 ,0.007 ,0.13 ,0.028 ,0.041 ,0.047 
A;MT;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 ,0.031 ,0.003 ,0.031 ,0.01 ,0.024 ,0.01 ,0.002 ,0.011 ,0.002 
A;NL;PC_GDP;OBJ15,0.034 ,0.037 ,0.053 ,0.046 ,0.043 ,0.048 ,0.044 ,0.044 ,0.044 ,0.078 ,0.104 ,0.108 ,0.082 ,0.059 ,0.065 ,0.053 ,0.042 ,0.039 
A;PL;PC_GDP;OBJ15,0.013 ,0.011 ,0.015 ,0.012 ,0.012 ,0.015 ,0.012 ,0.014 ,0.011 ,0.01 ,0.019 ,0.007 ,0.024 ,0.016 ,0.059 ,0.044 ,0.096 ,0.253 
A;PT;PC_GDP;OBJ15,0.01 ,0 ,0 ,0.019 ,0.02 ,0.006 ,0.006 ,0.01 ,0.01 ,0.028 ,0.072 ,0.04 ,0.069 ,0.051 ,0.058 ,0.008 ,0.038 ,0.039 
A;RO;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0.036 ,0.02 ,0.022 ,0.035 ,0.044 ,0.021 ,0.025 ,0.003 ,0.006 ,0.008 ,0.019 ,0.016 ,0.013 ,0.026 
A;SE;PC_GDP;OBJ15,0.179 ,0.119 ,0.113 ,0.109 ,0.122 ,0.114 ,0.127 ,0.139 ,0.155 ,0.171 ,0.165 ,0.163 ,0.184 ,0.218 ,0.415 ,0.212 ,0.258 ,0.265 
A;SI;PC_GDP;OBJ15,0.09 ,0.099 ,0.104 ,0.121 ,0.087 ,0.081 ,0.062 ,0.061 ,0.056 ,0.185 ,0.268 ,0.199 ,0.228 ,0.196 ,0.125 ,0.053 ,0.026 ,0.08 
A;SK;PC_GDP;OBJ15,0.038 ,0.021 ,0.017 ,0.007 ,0.002 ,0.006 ,0.01 ,0.008 ,0.006 ,0.014 ,0.027 ,0.02 ,0.016 ,0.014 ,0.039 ,0.067 ,0.041 ,0.008 
A;UK;PC_GDP;OBJ15,0.013 ,0.02 ,0.035 ,0.036 ,0.027 ,0.021 ,0.022 ,0.045 ,0.048 ,0.06 ,0.066 ,0.05 ,0.048 ,0.058 ,0.074 ,0.088 ,0.105 ,0.078 
A;AT;PC_GDP;OBJ16,0.049 ,0.042 ,0.034 ,0.052 ,0.064 ,0.084 ,0.078 ,0.072 ,0.089 ,0.057 ,0.025 ,0.039 ,0.033 ,0.024 ,0.021 ,0.018 ,0.019 ,0.02 
A;BE;PC_GDP;OBJ16,0.074 ,0.06 ,0.065 ,0.073 ,0.078 ,0.088 ,0.089 ,0.072 ,0.069 ,0.067 ,0.063 ,0.05 ,0.051 ,0.037 ,0.038 ,0.026 ,0.035 ,0.029 
A;BG;PC_GDP;OBJ16,0 ,0 ,0.001 ,0.001 ,0.003 ,0.001 ,0 ,0 ,0.003 ,0 ,0.002 ,0 ,0 ,0 ,0.003 ,0.013 ,0.015 ,0 
A;CY;PC_GDP;OBJ16,0.129 ,0.115 ,0.157 ,0.019 ,0.011 ,0.011 ,0.08 ,0.05 ,0.062 ,0.035 ,0.025 ,0.018 ,0.013 ,0.015 ,0.015 ,0.015 ,0.017 ,0.001 
A;CZ;PC_GDP;OBJ16,0.165 ,0.156 ,0.213 ,0.066 ,0.057 ,0.08 ,0.086 ,0.11 ,0.043 ,0.014 ,0.015 ,0.005 ,0.007 ,0.01 ,0.007 ,0.006 ,0 ,0.002 
A;DE;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ16,0 ,0.01 ,0.019 ,0.011 ,0.002 ,0.03 ,0.006 ,0.005 ,0.012 ,0.024 ,0.012 ,0.009 ,0.003 ,0.001 ,0 ,0 ,0 ,0.001 
A;EL;PC_GDP;OBJ16,0.003 ,0.005 ,0.002 ,0.006 ,0.011 ,0.027 ,0.041 ,0.04 ,0.075 ,0.051 ,0.07 ,0.013 ,0.01 ,0.004 ,0.015 ,0.024 ,0.023 ,0 
A;ES;PC_GDP;OBJ16,0.066 ,0.043 ,0.042 ,0.037 ,0.039 ,0.033 ,0.036 ,0.015 ,0.016 ,0.018 ,0.012 ,0.007 ,0.006 ,0.006 ,0.005 ,0.003 ,0.004 ,0.005 
A;EU28;PC_GDP;OBJ16,0.057 ,0.059 ,0.058 ,0.05 ,0.052 ,0.05 ,0.047 ,0.044 ,0.048 ,0.046 ,0.036 ,0.03 ,0.03 ,0.026 ,0.027 ,0.031 ,0.03 ,0.038 
A;FI;PC_GDP;OBJ16,0.05 ,0.03 ,0.033 ,0.024 ,0.026 ,0.025 ,0.022 ,0.022 ,0.03 ,0.038 ,0.025 ,0.027 ,0.02 ,0.024 ,0.014 ,0.025 ,0.027 ,0.023 
A;FR;PC_GDP;OBJ16,0.086 ,0.086 ,0.113 ,0.107 ,0.108 ,0.104 ,0.084 ,0.046 ,0.086 ,0.083 ,0.078 ,0.068 ,0.057 ,0.052 ,0.043 ,0.063 ,0.055 ,0.048 
A;HR;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.014 ,0 ,0.009 ,0.106 ,0.212 
A;HU;PC_GDP;OBJ16,0.032 ,0.075 ,0.121 ,0.053 ,0.053 ,0.053 ,0.041 ,0.032 ,0.053 ,0.031 ,0.014 ,0.016 ,0.007 ,0.01 ,0.132 ,0.109 ,0.026 ,0.037 
A;IE;PC_GDP;OBJ16,0.002 ,0.009 ,0.008 ,0.01 ,0.033 ,0.048 ,0.068 ,0.065 ,0.105 ,0.037 ,0.033 ,0.025 ,0.014 ,0.017 ,0.021 ,0.016 ,0.012 ,0.003 
A;IT;PC_GDP;OBJ16,0.117 ,0.189 ,0.14 ,0.106 ,0.11 ,0.09 ,0.081 ,0.092 ,0.067 ,0.068 ,0.032 ,0.031 ,0.027 ,0.018 ,0.013 ,0.014 ,0.027 ,0.088 
A;LT;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0.015 ,0.017 ,0.067 ,0.009 ,0.007 ,0.004 ,0.023 ,0.027 ,0.037 ,0.017 ,0.021 ,0.021 ,0.01 ,0.004 
A;LU;PC_GDP;OBJ16,0.025 ,0.025 ,0.03 ,0.038 ,0.029 ,0.032 ,0.044 ,0.033 ,0.035 ,0.03 ,0.026 ,0.027 ,0.023 ,0.024 ,0.023 ,0.022 ,0.023 ,0.028 
A;LV;PC_GDP;OBJ16,0.083 ,0.073 ,0.065 ,0.084 ,0.013 ,0.039 ,0.034 ,1.156 ,0.049 ,0.005 ,0.009 ,0.018 ,0.027 ,0.027 ,0.03 ,0.051 ,0.008 ,0.002 
A;MT;PC_GDP;OBJ16,0 ,0.033 ,0.057 ,0.059 ,0.082 ,0.011 ,0.022 ,0.011 ,0.011 ,0.005 ,0.002 ,0.001 ,0.001 ,0.001 ,0.002 ,0.001 ,0.015 ,0.008 
A;NL;PC_GDP;OBJ16,0.031 ,0.012 ,0.007 ,0.025 ,0.022 ,0.011 ,0.012 ,0.013 ,0.016 ,0.014 ,0.008 ,0.005 ,0.004 ,0.005 ,0.003 ,0.004 ,0.004 ,0.005 
A;PL;PC_GDP;OBJ16,0.001 ,0.006 ,0.014 ,0.017 ,0.004 ,0.034 ,0.032 ,0.06 ,0.012 ,0.001 ,0.01 ,0.002 ,0.001 ,0.001 ,0.001 ,0 ,0.001 ,0.022 
A;PT;PC_GDP;OBJ16,0.095 ,0.077 ,0.064 ,0.073 ,0.06 ,0.034 ,0.04 ,0.03 ,0.041 ,0.035 ,0.025 ,0.01 ,0.022 ,0.014 ,0.027 ,0.1 ,0.071 ,0.077 
A;RO;PC_GDP;OBJ16,0 ,0 ,0.073 ,0.014 ,0.003 ,0.001 ,0.007 ,0 ,0 ,0.003 ,0.005 ,0.003 ,0.001 ,0 ,0.002 ,0.002 ,0.002 ,0 
A;SE;PC_GDP;OBJ16,0.038 ,0.028 ,0.035 ,0.024 ,0.028 ,0.024 ,0.013 ,0.016 ,0.007 ,0.002 ,0.002 ,0.003 ,0 ,0.001 ,0 ,0.044 ,0.023 ,0.035 
A;SI;PC_GDP;OBJ16,0.094 ,0.038 ,0.024 ,0.057 ,0.014 ,0.033 ,0.093 ,0.008 ,0.006 ,0.005 ,0.004 ,0.008 ,0.008 ,0.006 ,0.012 ,0.014 ,0.007 ,0.009 
A;SK;PC_GDP;OBJ16,0.022 ,0.003 ,0 ,0 ,0 ,0.008 ,0.042 ,0.02 ,0.015 ,0.006 ,0.001 ,0.001 ,0.001 ,0 ,0.002 ,0.006 ,0.01 ,0 
A;UK;PC_GDP;OBJ16,0.014 ,0.02 ,0.023 ,0.023 ,0.028 ,0.028 ,0.039 ,0.04 ,0.028 ,0.025 ,0.036 ,0.033 ,0.052 ,0.046 ,0.061 ,0.059 ,0.062 ,0.055 
A;AT;PC_GDP;OBJ40,0.012 ,0.013 ,0.01 ,0.012 ,0.01 ,0.012 ,0.029 ,0.005 ,0.006 ,0.004 ,0.001 ,0.001 ,0.002 ,0.007 ,0.004 ,0.009 ,0.006 ,0.003 
A;BE;PC_GDP;OBJ40,0.006 ,0.004 ,0.005 ,0.007 ,0.009 ,0.012 ,0.072 ,0.072 ,0.07 ,0.094 ,0.06 ,0.07 ,0.053 ,0.04 ,0.052 ,0.036 ,0.055 ,0.045 
A;BG;PC_GDP;OBJ40,0 ,0 ,0.118 ,0.135 ,0.027 ,0.029 ,0.024 ,0.007 ,0.009 ,0 ,0 ,0 ,0 ,0 ,0.019 ,0.025 ,0 ,0 
A;CY;PC_GDP;OBJ40,1.875 ,2.204 ,2.216 ,1.677 ,0.671 ,0.665 ,0.041 ,0.04 ,0.034 ,0.032 ,0.032 ,0.034 ,0.034 ,0.046 ,0.046 ,0.039 ,0.04 ,0.071 
A;CZ;PC_GDP;OBJ40,0 ,0 ,0 ,0 ,0.017 ,0.003 ,0.004 ,0.003 ,0.042 ,0.038 ,0.035 ,0.026 ,0.021 ,0.024 ,0.019 ,0.016 ,0.016 ,0.015 
A;DE;PC_GDP;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ40,0 ,0 ,0.002 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.004 ,0.001 ,0 ,0 ,0.032 ,0.037 
A;EL;PC_GDP;OBJ40,0.013 ,0.027 ,0.016 ,0.159 ,0.083 ,0.132 ,0.125 ,0.073 ,0.097 ,0.17 ,0.003 ,0.001 ,0.003 ,0.116 ,0.086 ,0.072 ,0.081 ,0.001 
A;ES;PC_GDP;OBJ40,0.477 ,0.732 ,0.299 ,0.27 ,0.266 ,0.259 ,0.113 ,0.119 ,0.093 ,0.088 ,0.092 ,0.092 ,0.067 ,0.074 ,0.065 ,0.073 ,0.055 ,0.049 
A;EU28;PC_GDP;OBJ40,0.144 ,0.171 ,0.229 ,0.204 ,0.111 ,0.095 ,0.257 ,0.078 ,0.091 ,0.088 ,0.077 ,0.041 ,0.05 ,0.039 ,0.035 ,0.035 ,0.033 ,0.033 
A;FI;PC_GDP;OBJ40,0.057 ,0.042 ,0.039 ,0.055 ,0.048 ,0.06 ,0.059 ,0.06 ,0.052 ,0.052 ,0.042 ,0.045 ,0.047 ,0.058 ,0.06 ,0.046 ,0.046 ,0.047 
A;FR;PC_GDP;OBJ40,0.098 ,0.092 ,0.093 ,0.087 ,0.082 ,0.022 ,1.178 ,0.039 ,0.145 ,0.144 ,0.137 ,0.027 ,0.137 ,0.094 ,0.084 ,0.089 ,0.069 ,0.103 
A;HR;PC_GDP;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0.004 ,0 ,0.008 ,0.009 
A;HU;PC_GDP;OBJ40,0.766 ,0.539 ,0.468 ,0.845 ,0.397 ,0.652 ,0.572 ,0.546 ,0.525 ,0.252 ,0.915 ,0.272 ,0.03 ,0.037 ,0.043 ,0.055 ,0.056 ,0.037 
A;IE;PC_GDP;OBJ40,0.344 ,0.284 ,0.218 ,0.101 ,0.066 ,0.071 ,0.074 ,0.053 ,0.055 ,0.053 ,0.057 ,0.05 ,0.004 ,0.004 ,0.011 ,0.008 ,0 ,0 
A;IT;PC_GDP;OBJ40,0.041 ,0.037 ,0.491 ,0.05 ,0.043 ,0.086 ,0.118 ,0.067 ,0.07 ,0.053 ,0.012 ,0.011 ,0.02 ,0.017 ,0.008 ,0.011 ,0.014 ,0.009 
A;LT;PC_GDP;OBJ40,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0.015 ,0.002 ,0.008 ,0.004 ,0.008 ,0.001 ,0.001 ,0.009 ,0.005 ,0 ,0.023 
A;LU;PC_GDP;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 
A;LV;PC_GDP;OBJ40,0.141 ,0.329 ,0.29 ,0.376 ,0.184 ,0.427 ,0.431 ,0.428 ,0.317 ,0.422 ,0.416 ,0.361 ,2.803 ,0.947 ,1.384 ,1.427 ,0.961 ,0.993 
A;MT;PC_GDP;OBJ40,1.385 ,2.126 ,2.044 ,1.718 ,2.407 ,2.454 ,1.8 ,1.607 ,1.482 ,1.184 ,0.799 ,0.742 ,0.654 ,0.568 ,0.397 ,0.225 ,0.293 ,0.392 
A;NL;PC_GDP;OBJ40,0.071 ,0.043 ,0.046 ,0.039 ,0.034 ,0.043 ,0.042 ,0.035 ,0.029 ,0.024 ,0.03 ,0.029 ,0.031 ,0.036 ,0.038 ,0.038 ,0.053 ,0.034 
A;PL;PC_GDP;OBJ40,0.229 ,0.344 ,0.224 ,2.385 ,0.192 ,0.105 ,0.076 ,0.055 ,0.237 ,0.254 ,0.188 ,0.171 ,0.138 ,0.126 ,0.163 ,0.146 ,0.155 ,0.087 
A;PT;PC_GDP;OBJ40,0.958 ,1.833 ,1.86 ,1.95 ,1.172 ,0.74 ,0.733 ,1.081 ,0.715 ,0.729 ,0.585 ,0.687 ,0.205 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ40,0 ,0 ,0.638 ,0.844 ,0.664 ,0.103 ,0.27 ,0.098 ,0.073 ,0.062 ,0.047 ,0 ,0 ,0.023 ,0.006 ,0.009 ,0 ,0 
A;SE;PC_GDP;OBJ40,0.147 ,0.283 ,0.282 ,0.259 ,0.284 ,0.305 ,0.308 ,0.321 ,0.321 ,0.468 ,0.317 ,0.31 ,0.328 ,0.295 ,0.269 ,0.265 ,0.371 ,0.354 
A;SI;PC_GDP;OBJ40,0.006 ,0.021 ,0 ,0 ,0.014 ,0 ,0 ,0 ,0 ,0.029 ,0.033 ,0.003 ,0 ,0 ,0 ,0 ,0 ,0.001 
